trial_index,scenario_id,choice,outcome,ev_chosen,ev_optimal,optimal_choice,is_optimal,cumulative_pnl,current_streak,frame,agent_id,agent_type
25,11a749e7,risky,100.0,40.0,40.0,risky,True,580.0,1,neutral,overconfident_004,overconfident
26,951c249d,safe,20.0,20.0,32.5,risky,False,600.0,2,neutral,overconfident_004,overconfident
27,7b8e74ce,safe,80.0,80.0,85.0,risky,False,680.0,3,neutral,overconfident_004,overconfident
28,31fe3aa2,safe,10.0,10.0,10.0,safe,True,690.0,4,neutral,overconfident_004,overconfident
29,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,660.0,-1,neutral,overconfident_004,overconfident
30,11a749e7,safe,30.0,30.0,40.0,risky,False,690.0,1,neutral,overconfident_004,overconfident
31,951c249d,risky,-50.0,32.5,32.5,risky,True,640.0,-1,neutral,overconfident_004,overconfident
32,7b8e74ce,risky,100.0,85.0,85.0,risky,True,740.0,1,neutral,overconfident_004,overconfident
33,31fe3aa2,safe,10.0,10.0,10.0,safe,True,750.0,2,neutral,overconfident_004,overconfident
34,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,720.0,-1,neutral,overconfident_004,overconfident
35,11a749e7,risky,100.0,40.0,40.0,risky,True,820.0,1,neutral,overconfident_004,overconfident
36,951c249d,safe,20.0,20.0,32.5,risky,False,840.0,2,neutral,overconfident_004,overconfident
37,7b8e74ce,safe,80.0,80.0,85.0,risky,False,920.0,3,neutral,overconfident_004,overconfident
38,31fe3aa2,safe,10.0,10.0,10.0,safe,True,930.0,4,neutral,overconfident_004,overconfident
39,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,900.0,-1,neutral,overconfident_004,overconfident
40,11a749e7,safe,30.0,30.0,40.0,risky,False,930.0,1,neutral,overconfident_004,overconfident
41,951c249d,safe,20.0,20.0,32.5,risky,False,950.0,2,neutral,overconfident_004,overconfident
42,7b8e74ce,safe,80.0,80.0,85.0,risky,False,1030.0,3,neutral,overconfident_004,overconfident
43,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1040.0,4,neutral,overconfident_004,overconfident
44,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1010.0,-1,neutral,overconfident_004,overconfident
45,11a749e7,risky,100.0,40.0,40.0,risky,True,1110.0,1,neutral,overconfident_004,overconfident
46,951c249d,safe,20.0,20.0,32.5,risky,False,1130.0,2,neutral,overconfident_004,overconfident
47,7b8e74ce,safe,80.0,80.0,85.0,risky,False,1210.0,3,neutral,overconfident_004,overconfident
48,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1220.0,4,neutral,overconfident_004,overconfident
49,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1190.0,-1,neutral,overconfident_004,overconfident
50,11a749e7,risky,100.0,40.0,40.0,risky,True,1290.0,1,neutral,overconfident_004,overconfident
51,951c249d,safe,20.0,20.0,32.5,risky,False,1310.0,2,neutral,overconfident_004,overconfident
52,7b8e74ce,safe,80.0,80.0,85.0,risky,False,1390.0,3,neutral,overconfident_004,overconfident
53,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1400.0,4,neutral,overconfident_004,overconfident
54,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1370.0,-1,neutral,overconfident_004,overconfident
55,11a749e7,safe,30.0,30.0,40.0,risky,False,1400.0,1,neutral,overconfident_004,overconfident
56,951c249d,safe,20.0,20.0,32.5,risky,False,1420.0,2,neutral,overconfident_004,overconfident
57,7b8e74ce,risky,100.0,85.0,85.0,risky,True,1520.0,3,neutral,overconfident_004,overconfident
58,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1530.0,4,neutral,overconfident_004,overconfident
59,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1500.0,-1,neutral,overconfident_004,overconfident
0,11a749e7,risky,100.0,40.0,40.0,risky,True,100.0,1,neutral,overconfident_005,overconfident
1,951c249d,safe,20.0,20.0,32.5,risky,False,120.0,2,neutral,overconfident_005,overconfident
2,7b8e74ce,risky,100.0,85.0,85.0,risky,True,220.0,3,neutral,overconfident_005,overconfident
3,31fe3aa2,safe,10.0,10.0,10.0,safe,True,230.0,4,neutral,overconfident_005,overconfident
4,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,200.0,-1,neutral,overconfident_005,overconfident
5,11a749e7,risky,100.0,40.0,40.0,risky,True,300.0,1,neutral,overconfident_005,overconfident
6,951c249d,safe,20.0,20.0,32.5,risky,False,320.0,2,neutral,overconfident_005,overconfident
7,7b8e74ce,risky,100.0,85.0,85.0,risky,True,420.0,3,neutral,overconfident_005,overconfident
8,31fe3aa2,safe,10.0,10.0,10.0,safe,True,430.0,4,neutral,overconfident_005,overconfident
9,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,400.0,-1,neutral,overconfident_005,overconfident
10,11a749e7,safe,30.0,30.0,40.0,risky,False,430.0,1,neutral,overconfident_005,overconfident
11,951c249d,safe,20.0,20.0,32.5,risky,False,450.0,2,neutral,overconfident_005,overconfident
12,7b8e74ce,safe,80.0,80.0,85.0,risky,False,530.0,3,neutral,overconfident_005,overconfident
13,31fe3aa2,safe,10.0,10.0,10.0,safe,True,540.0,4,neutral,overconfident_005,overconfident
14,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,510.0,-1,neutral,overconfident_005,overconfident
15,11a749e7,risky,100.0,40.0,40.0,risky,True,610.0,1,neutral,overconfident_005,overconfident
16,951c249d,risky,-50.0,32.5,32.5,risky,True,560.0,-1,neutral,overconfident_005,overconfident
17,7b8e74ce,safe,80.0,80.0,85.0,risky,False,640.0,1,neutral,overconfident_005,overconfident
18,31fe3aa2,safe,10.0,10.0,10.0,safe,True,650.0,2,neutral,overconfident_005,overconfident
19,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,620.0,-1,neutral,overconfident_005,overconfident
20,11a749e7,safe,30.0,30.0,40.0,risky,False,650.0,1,neutral,overconfident_005,overconfident
21,951c249d,risky,-50.0,32.5,32.5,risky,True,600.0,-1,neutral,overconfident_005,overconfident
22,7b8e74ce,safe,80.0,80.0,85.0,risky,False,680.0,1,neutral,overconfident_005,overconfident
23,31fe3aa2,safe,10.0,10.0,10.0,safe,True,690.0,2,neutral,overconfident_005,overconfident
24,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,660.0,-1,neutral,overconfident_005,overconfident
25,11a749e7,safe,30.0,30.0,40.0,risky,False,690.0,1,neutral,overconfident_005,overconfident
26,951c249d,safe,20.0,20.0,32.5,risky,False,710.0,2,neutral,overconfident_005,overconfident
27,7b8e74ce,risky,100.0,85.0,85.0,risky,True,810.0,3,neutral,overconfident_005,overconfident
28,31fe3aa2,safe,10.0,10.0,10.0,safe,True,820.0,4,neutral,overconfident_005,overconfident
29,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,790.0,-1,neutral,overconfident_005,overconfident
30,11a749e7,safe,30.0,30.0,40.0,risky,False,820.0,1,neutral,overconfident_005,overconfident
31,951c249d,safe,20.0,20.0,32.5,risky,False,840.0,2,neutral,overconfident_005,overconfident
32,7b8e74ce,safe,80.0,80.0,85.0,risky,False,920.0,3,neutral,overconfident_005,overconfident
33,31fe3aa2,safe,10.0,10.0,10.0,safe,True,930.0,4,neutral,overconfident_005,overconfident
34,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,900.0,-1,neutral,overconfident_005,overconfident
35,11a749e7,safe,30.0,30.0,40.0,risky,False,930.0,1,neutral,overconfident_005,overconfident
36,951c249d,risky,-50.0,32.5,32.5,risky,True,880.0,-1,neutral,overconfident_005,overconfident
37,7b8e74ce,safe,80.0,80.0,85.0,risky,False,960.0,1,neutral,overconfident_005,overconfident
38,31fe3aa2,safe,10.0,10.0,10.0,safe,True,970.0,2,neutral,overconfident_005,overconfident
39,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,940.0,-1,neutral,overconfident_005,overconfident
40,11a749e7,risky,100.0,40.0,40.0,risky,True,1040.0,1,neutral,overconfident_005,overconfident
41,951c249d,safe,20.0,20.0,32.5,risky,False,1060.0,2,neutral,overconfident_005,overconfident
42,7b8e74ce,safe,80.0,80.0,85.0,risky,False,1140.0,3,neutral,overconfident_005,overconfident
43,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1150.0,4,neutral,overconfident_005,overconfident
44,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1120.0,-1,neutral,overconfident_005,overconfident
45,11a749e7,safe,30.0,30.0,40.0,risky,False,1150.0,1,neutral,overconfident_005,overconfident
46,951c249d,risky,-50.0,32.5,32.5,risky,True,1100.0,-1,neutral,overconfident_005,overconfident
47,7b8e74ce,safe,80.0,80.0,85.0,risky,False,1180.0,1,neutral,overconfident_005,overconfident
48,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1190.0,2,neutral,overconfident_005,overconfident
49,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1160.0,-1,neutral,overconfident_005,overconfident
50,11a749e7,safe,30.0,30.0,40.0,risky,False,1190.0,1,neutral,overconfident_005,overconfident
51,951c249d,safe,20.0,20.0,32.5,risky,False,1210.0,2,neutral,overconfident_005,overconfident
52,7b8e74ce,risky,100.0,85.0,85.0,risky,True,1310.0,3,neutral,overconfident_005,overconfident
53,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1320.0,4,neutral,overconfident_005,overconfident
54,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1290.0,-1,neutral,overconfident_005,overconfident
55,11a749e7,safe,30.0,30.0,40.0,risky,False,1320.0,1,neutral,overconfident_005,overconfident
56,951c249d,risky,-50.0,32.5,32.5,risky,True,1270.0,-1,neutral,overconfident_005,overconfident
57,7b8e74ce,safe,80.0,80.0,85.0,risky,False,1350.0,1,neutral,overconfident_005,overconfident
58,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1360.0,2,neutral,overconfident_005,overconfident
59,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1330.0,-1,neutral,overconfident_005,overconfident
0,11a749e7,safe,30.0,30.0,40.0,risky,False,30.0,1,neutral,overconfident_006,overconfident
1,951c249d,risky,-50.0,32.5,32.5,risky,True,-20.0,-1,neutral,overconfident_006,overconfident
2,7b8e74ce,risky,100.0,85.0,85.0,risky,True,80.0,1,neutral,overconfident_006,overconfident
3,31fe3aa2,safe,10.0,10.0,10.0,safe,True,90.0,2,neutral,overconfident_006,overconfident
4,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,60.0,-1,neutral,overconfident_006,overconfident
5,11a749e7,risky,-20.0,40.0,40.0,risky,True,40.0,-2,neutral,overconfident_006,overconfident
6,951c249d,risky,500.0,32.5,32.5,risky,True,540.0,1,neutral,overconfident_006,overconfident
7,7b8e74ce,safe,80.0,80.0,85.0,risky,False,620.0,2,neutral,overconfident_006,overconfident
8,31fe3aa2,safe,10.0,10.0,10.0,safe,True,630.0,3,neutral,overconfident_006,overconfident
9,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,600.0,-1,neutral,overconfident_006,overconfident
10,11a749e7,risky,100.0,40.0,40.0,risky,True,700.0,1,neutral,overconfident_006,overconfident
11,951c249d,safe,20.0,20.0,32.5,risky,False,720.0,2,neutral,overconfident_006,overconfident
12,7b8e74ce,risky,100.0,85.0,85.0,risky,True,820.0,3,neutral,overconfident_006,overconfident
13,31fe3aa2,safe,10.0,10.0,10.0,safe,True,830.0,4,neutral,overconfident_006,overconfident
14,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,800.0,-1,neutral,overconfident_006,overconfident
15,11a749e7,risky,-20.0,40.0,40.0,risky,True,780.0,-2,neutral,overconfident_006,overconfident
16,951c249d,safe,20.0,20.0,32.5,risky,False,800.0,1,neutral,overconfident_006,overconfident
17,7b8e74ce,safe,80.0,80.0,85.0,risky,False,880.0,2,neutral,overconfident_006,overconfident
18,31fe3aa2,safe,10.0,10.0,10.0,safe,True,890.0,3,neutral,overconfident_006,overconfident
19,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,860.0,-1,neutral,overconfident_006,overconfident
20,11a749e7,safe,30.0,30.0,40.0,risky,False,890.0,1,neutral,overconfident_006,overconfident
21,951c249d,safe,20.0,20.0,32.5,risky,False,910.0,2,neutral,overconfident_006,overconfident
22,7b8e74ce,safe,80.0,80.0,85.0,risky,False,990.0,3,neutral,overconfident_006,overconfident
23,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1000.0,4,neutral,overconfident_006,overconfident
24,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,970.0,-1,neutral,overconfident_006,overconfident
25,11a749e7,safe,30.0,30.0,40.0,risky,False,1000.0,1,neutral,overconfident_006,overconfident
26,951c249d,risky,500.0,32.5,32.5,risky,True,1500.0,2,neutral,overconfident_006,overconfident
27,7b8e74ce,safe,80.0,80.0,85.0,risky,False,1580.0,3,neutral,overconfident_006,overconfident
28,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1590.0,4,neutral,overconfident_006,overconfident
29,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1560.0,-1,neutral,overconfident_006,overconfident
30,11a749e7,safe,30.0,30.0,40.0,risky,False,1590.0,1,neutral,overconfident_006,overconfident
31,951c249d,safe,20.0,20.0,32.5,risky,False,1610.0,2,neutral,overconfident_006,overconfident
32,7b8e74ce,safe,80.0,80.0,85.0,risky,False,1690.0,3,neutral,overconfident_006,overconfident
33,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1700.0,4,neutral,overconfident_006,overconfident
34,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1670.0,-1,neutral,overconfident_006,overconfident
35,11a749e7,safe,30.0,30.0,40.0,risky,False,1700.0,1,neutral,overconfident_006,overconfident
36,951c249d,safe,20.0,20.0,32.5,risky,False,1720.0,2,neutral,overconfident_006,overconfident
37,7b8e74ce,safe,80.0,80.0,85.0,risky,False,1800.0,3,neutral,overconfident_006,overconfident
38,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1810.0,4,neutral,overconfident_006,overconfident
39,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1780.0,-1,neutral,overconfident_006,overconfident
40,11a749e7,safe,30.0,30.0,40.0,risky,False,1810.0,1,neutral,overconfident_006,overconfident
41,951c249d,safe,20.0,20.0,32.5,risky,False,1830.0,2,neutral,overconfident_006,overconfident
42,7b8e74ce,safe,80.0,80.0,85.0,risky,False,1910.0,3,neutral,overconfident_006,overconfident
43,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1920.0,4,neutral,overconfident_006,overconfident
44,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1890.0,-1,neutral,overconfident_006,overconfident
45,11a749e7,safe,30.0,30.0,40.0,risky,False,1920.0,1,neutral,overconfident_006,overconfident
46,951c249d,safe,20.0,20.0,32.5,risky,False,1940.0,2,neutral,overconfident_006,overconfident
47,7b8e74ce,safe,80.0,80.0,85.0,risky,False,2020.0,3,neutral,overconfident_006,overconfident
48,31fe3aa2,safe,10.0,10.0,10.0,safe,True,2030.0,4,neutral,overconfident_006,overconfident
49,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,2000.0,-1,neutral,overconfident_006,overconfident
50,11a749e7,safe,30.0,30.0,40.0,risky,False,2030.0,1,neutral,overconfident_006,overconfident
51,951c249d,risky,500.0,32.5,32.5,risky,True,2530.0,2,neutral,overconfident_006,overconfident
52,7b8e74ce,safe,80.0,80.0,85.0,risky,False,2610.0,3,neutral,overconfident_006,overconfident
53,31fe3aa2,safe,10.0,10.0,10.0,safe,True,2620.0,4,neutral,overconfident_006,overconfident
54,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,2590.0,-1,neutral,overconfident_006,overconfident
55,11a749e7,risky,-20.0,40.0,40.0,risky,True,2570.0,-2,neutral,overconfident_006,overconfident
56,951c249d,safe,20.0,20.0,32.5,risky,False,2590.0,1,neutral,overconfident_006,overconfident
57,7b8e74ce,safe,80.0,80.0,85.0,risky,False,2670.0,2,neutral,overconfident_006,overconfident
58,31fe3aa2,safe,10.0,10.0,10.0,safe,True,2680.0,3,neutral,overconfident_006,overconfident
59,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,2650.0,-1,neutral,overconfident_006,overconfident
0,11a749e7,safe,30.0,30.0,40.0,risky,False,30.0,1,neutral,overconfident_007,overconfident
1,951c249d,safe,20.0,20.0,32.5,risky,False,50.0,2,neutral,overconfident_007,overconfident
2,7b8e74ce,risky,100.0,85.0,85.0,risky,True,150.0,3,neutral,overconfident_007,overconfident
3,31fe3aa2,safe,10.0,10.0,10.0,safe,True,160.0,4,neutral,overconfident_007,overconfident
4,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,130.0,-1,neutral,overconfident_007,overconfident
5,11a749e7,safe,30.0,30.0,40.0,risky,False,160.0,1,neutral,overconfident_007,overconfident
6,951c249d,safe,20.0,20.0,32.5,risky,False,180.0,2,neutral,overconfident_007,overconfident
7,7b8e74ce,safe,80.0,80.0,85.0,risky,False,260.0,3,neutral,overconfident_007,overconfident
8,31fe3aa2,safe,10.0,10.0,10.0,safe,True,270.0,4,neutral,overconfident_007,overconfident
9,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,240.0,-1,neutral,overconfident_007,overconfident
10,11a749e7,safe,30.0,30.0,40.0,risky,False,270.0,1,neutral,overconfident_007,overconfident
11,951c249d,safe,20.0,20.0,32.5,risky,False,290.0,2,neutral,overconfident_007,overconfident
12,7b8e74ce,safe,80.0,80.0,85.0,risky,False,370.0,3,neutral,overconfident_007,overconfident
13,31fe3aa2,safe,10.0,10.0,10.0,safe,True,380.0,4,neutral,overconfident_007,overconfident
14,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,350.0,-1,neutral,overconfident_007,overconfident
15,11a749e7,risky,-20.0,40.0,40.0,risky,True,330.0,-2,neutral,overconfident_007,overconfident
16,951c249d,safe,20.0,20.0,32.5,risky,False,350.0,1,neutral,overconfident_007,overconfident
17,7b8e74ce,safe,80.0,80.0,85.0,risky,False,430.0,2,neutral,overconfident_007,overconfident
18,31fe3aa2,safe,10.0,10.0,10.0,safe,True,440.0,3,neutral,overconfident_007,overconfident
19,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,410.0,-1,neutral,overconfident_007,overconfident
20,11a749e7,safe,30.0,30.0,40.0,risky,False,440.0,1,neutral,overconfident_007,overconfident
21,951c249d,safe,20.0,20.0,32.5,risky,False,460.0,2,neutral,overconfident_007,overconfident
22,7b8e74ce,safe,80.0,80.0,85.0,risky,False,540.0,3,neutral,overconfident_007,overconfident
23,31fe3aa2,safe,10.0,10.0,10.0,safe,True,550.0,4,neutral,overconfident_007,overconfident
24,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,520.0,-1,neutral,overconfident_007,overconfident
25,11a749e7,risky,-20.0,40.0,40.0,risky,True,500.0,-2,neutral,overconfident_007,overconfident
26,951c249d,safe,20.0,20.0,32.5,risky,False,520.0,1,neutral,overconfident_007,overconfident
27,7b8e74ce,safe,80.0,80.0,85.0,risky,False,600.0,2,neutral,overconfident_007,overconfident
28,31fe3aa2,safe,10.0,10.0,10.0,safe,True,610.0,3,neutral,overconfident_007,overconfident
29,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,580.0,-1,neutral,overconfident_007,overconfident
30,11a749e7,safe,30.0,30.0,40.0,risky,False,610.0,1,neutral,overconfident_007,overconfident
31,951c249d,risky,500.0,32.5,32.5,risky,True,1110.0,2,neutral,overconfident_007,overconfident
32,7b8e74ce,safe,80.0,80.0,85.0,risky,False,1190.0,3,neutral,overconfident_007,overconfident
33,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1200.0,4,neutral,overconfident_007,overconfident
34,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1170.0,-1,neutral,overconfident_007,overconfident
35,11a749e7,safe,30.0,30.0,40.0,risky,False,1200.0,1,neutral,overconfident_007,overconfident
36,951c249d,risky,-50.0,32.5,32.5,risky,True,1150.0,-1,neutral,overconfident_007,overconfident
37,7b8e74ce,safe,80.0,80.0,85.0,risky,False,1230.0,1,neutral,overconfident_007,overconfident
38,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1240.0,2,neutral,overconfident_007,overconfident
39,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1210.0,-1,neutral,overconfident_007,overconfident
40,11a749e7,safe,30.0,30.0,40.0,risky,False,1240.0,1,neutral,overconfident_007,overconfident
41,951c249d,risky,-50.0,32.5,32.5,risky,True,1190.0,-1,neutral,overconfident_007,overconfident
42,7b8e74ce,risky,100.0,85.0,85.0,risky,True,1290.0,1,neutral,overconfident_007,overconfident
43,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1300.0,2,neutral,overconfident_007,overconfident
44,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1270.0,-1,neutral,overconfident_007,overconfident
45,11a749e7,safe,30.0,30.0,40.0,risky,False,1300.0,1,neutral,overconfident_007,overconfident
46,951c249d,safe,20.0,20.0,32.5,risky,False,1320.0,2,neutral,overconfident_007,overconfident
47,7b8e74ce,safe,80.0,80.0,85.0,risky,False,1400.0,3,neutral,overconfident_007,overconfident
48,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1410.0,4,neutral,overconfident_007,overconfident
49,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1380.0,-1,neutral,overconfident_007,overconfident
50,11a749e7,safe,30.0,30.0,40.0,risky,False,1410.0,1,neutral,overconfident_007,overconfident
51,951c249d,safe,20.0,20.0,32.5,risky,False,1430.0,2,neutral,overconfident_007,overconfident
52,7b8e74ce,safe,80.0,80.0,85.0,risky,False,1510.0,3,neutral,overconfident_007,overconfident
53,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1520.0,4,neutral,overconfident_007,overconfident
54,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1490.0,-1,neutral,overconfident_007,overconfident
55,11a749e7,safe,30.0,30.0,40.0,risky,False,1520.0,1,neutral,overconfident_007,overconfident
56,951c249d,risky,-50.0,32.5,32.5,risky,True,1470.0,-1,neutral,overconfident_007,overconfident
57,7b8e74ce,risky,100.0,85.0,85.0,risky,True,1570.0,1,neutral,overconfident_007,overconfident
58,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1580.0,2,neutral,overconfident_007,overconfident
59,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1550.0,-1,neutral,overconfident_007,overconfident
0,11a749e7,risky,-20.0,40.0,40.0,risky,True,-20.0,-1,neutral,overconfident_008,overconfident
1,951c249d,safe,20.0,20.0,32.5,risky,False,0.0,1,neutral,overconfident_008,overconfident
2,7b8e74ce,safe,80.0,80.0,85.0,risky,False,80.0,2,neutral,overconfident_008,overconfident
3,31fe3aa2,safe,10.0,10.0,10.0,safe,True,90.0,3,neutral,overconfident_008,overconfident
4,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,60.0,-1,neutral,overconfident_008,overconfident
5,11a749e7,safe,30.0,30.0,40.0,risky,False,90.0,1,neutral,overconfident_008,overconfident
6,951c249d,safe,20.0,20.0,32.5,risky,False,110.0,2,neutral,overconfident_008,overconfident
7,7b8e74ce,risky,100.0,85.0,85.0,risky,True,210.0,3,neutral,overconfident_008,overconfident
8,31fe3aa2,safe,10.0,10.0,10.0,safe,True,220.0,4,neutral,overconfident_008,overconfident
9,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,190.0,-1,neutral,overconfident_008,overconfident
10,11a749e7,safe,30.0,30.0,40.0,risky,False,220.0,1,neutral,overconfident_008,overconfident
11,951c249d,safe,20.0,20.0,32.5,risky,False,240.0,2,neutral,overconfident_008,overconfident
12,7b8e74ce,safe,80.0,80.0,85.0,risky,False,320.0,3,neutral,overconfident_008,overconfident
13,31fe3aa2,safe,10.0,10.0,10.0,safe,True,330.0,4,neutral,overconfident_008,overconfident
14,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,300.0,-1,neutral,overconfident_008,overconfident
15,11a749e7,safe,30.0,30.0,40.0,risky,False,330.0,1,neutral,overconfident_008,overconfident
16,951c249d,safe,20.0,20.0,32.5,risky,False,350.0,2,neutral,overconfident_008,overconfident
17,7b8e74ce,risky,100.0,85.0,85.0,risky,True,450.0,3,neutral,overconfident_008,overconfident
18,31fe3aa2,safe,10.0,10.0,10.0,safe,True,460.0,4,neutral,overconfident_008,overconfident
19,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,430.0,-1,neutral,overconfident_008,overconfident
20,11a749e7,safe,30.0,30.0,40.0,risky,False,460.0,1,neutral,overconfident_008,overconfident
21,951c249d,safe,20.0,20.0,32.5,risky,False,480.0,2,neutral,overconfident_008,overconfident
22,7b8e74ce,safe,80.0,80.0,85.0,risky,False,560.0,3,neutral,overconfident_008,overconfident
23,31fe3aa2,safe,10.0,10.0,10.0,safe,True,570.0,4,neutral,overconfident_008,overconfident
24,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,540.0,-1,neutral,overconfident_008,overconfident
25,11a749e7,risky,-20.0,40.0,40.0,risky,True,520.0,-2,neutral,overconfident_008,overconfident
26,951c249d,safe,20.0,20.0,32.5,risky,False,540.0,1,neutral,overconfident_008,overconfident
27,7b8e74ce,risky,100.0,85.0,85.0,risky,True,640.0,2,neutral,overconfident_008,overconfident
28,31fe3aa2,safe,10.0,10.0,10.0,safe,True,650.0,3,neutral,overconfident_008,overconfident
29,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,620.0,-1,neutral,overconfident_008,overconfident
30,11a749e7,safe,30.0,30.0,40.0,risky,False,650.0,1,neutral,overconfident_008,overconfident
31,951c249d,safe,20.0,20.0,32.5,risky,False,670.0,2,neutral,overconfident_008,overconfident
32,7b8e74ce,safe,80.0,80.0,85.0,risky,False,750.0,3,neutral,overconfident_008,overconfident
33,31fe3aa2,safe,10.0,10.0,10.0,safe,True,760.0,4,neutral,overconfident_008,overconfident
34,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,730.0,-1,neutral,overconfident_008,overconfident
35,11a749e7,risky,-20.0,40.0,40.0,risky,True,710.0,-2,neutral,overconfident_008,overconfident
36,951c249d,risky,-50.0,32.5,32.5,risky,True,660.0,-3,neutral,overconfident_008,overconfident
37,7b8e74ce,risky,-200.0,85.0,85.0,risky,True,460.0,-4,neutral,overconfident_008,overconfident
38,31fe3aa2,safe,10.0,10.0,10.0,safe,True,470.0,1,neutral,overconfident_008,overconfident
39,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,440.0,-1,neutral,overconfident_008,overconfident
40,11a749e7,safe,30.0,30.0,40.0,risky,False,470.0,1,neutral,overconfident_008,overconfident
41,951c249d,safe,20.0,20.0,32.5,risky,False,490.0,2,neutral,overconfident_008,overconfident
42,7b8e74ce,safe,80.0,80.0,85.0,risky,False,570.0,3,neutral,overconfident_008,overconfident
43,31fe3aa2,safe,10.0,10.0,10.0,safe,True,580.0,4,neutral,overconfident_008,overconfident
44,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,550.0,-1,neutral,overconfident_008,overconfident
45,11a749e7,safe,30.0,30.0,40.0,risky,False,580.0,1,neutral,overconfident_008,overconfident
46,951c249d,safe,20.0,20.0,32.5,risky,False,600.0,2,neutral,overconfident_008,overconfident
47,7b8e74ce,safe,80.0,80.0,85.0,risky,False,680.0,3,neutral,overconfident_008,overconfident
48,31fe3aa2,safe,10.0,10.0,10.0,safe,True,690.0,4,neutral,overconfident_008,overconfident
49,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,660.0,-1,neutral,overconfident_008,overconfident
50,11a749e7,safe,30.0,30.0,40.0,risky,False,690.0,1,neutral,overconfident_008,overconfident
51,951c249d,safe,20.0,20.0,32.5,risky,False,710.0,2,neutral,overconfident_008,overconfident
