trial_index,scenario_id,choice,outcome,ev_chosen,ev_optimal,optimal_choice,is_optimal,cumulative_pnl,current_streak,frame,agent_id,agent_type
26,951c249d,risky,-50.0,32.5,32.5,risky,True,640.0,-1,neutral,fatigued_004,fatigued
27,7b8e74ce,safe,80.0,80.0,85.0,risky,False,720.0,1,neutral,fatigued_004,fatigued
28,31fe3aa2,safe,10.0,10.0,10.0,safe,True,730.0,2,neutral,fatigued_004,fatigued
29,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,700.0,-1,neutral,fatigued_004,fatigued
30,11a749e7,safe,30.0,30.0,40.0,risky,False,730.0,1,neutral,fatigued_004,fatigued
31,951c249d,safe,20.0,20.0,32.5,risky,False,750.0,2,neutral,fatigued_004,fatigued
32,7b8e74ce,safe,80.0,80.0,85.0,risky,False,830.0,3,neutral,fatigued_004,fatigued
33,31fe3aa2,safe,10.0,10.0,10.0,safe,True,840.0,4,neutral,fatigued_004,fatigued
34,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,810.0,-1,neutral,fatigued_004,fatigued
35,11a749e7,safe,30.0,30.0,40.0,risky,False,840.0,1,neutral,fatigued_004,fatigued
36,951c249d,safe,20.0,20.0,32.5,risky,False,860.0,2,neutral,fatigued_004,fatigued
37,7b8e74ce,risky,100.0,85.0,85.0,risky,True,960.0,3,neutral,fatigued_004,fatigued
38,31fe3aa2,safe,10.0,10.0,10.0,safe,True,970.0,4,neutral,fatigued_004,fatigued
39,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,940.0,-1,neutral,fatigued_004,fatigued
40,11a749e7,safe,30.0,30.0,40.0,risky,False,970.0,1,neutral,fatigued_004,fatigued
41,951c249d,safe,20.0,20.0,32.5,risky,False,990.0,2,neutral,fatigued_004,fatigued
42,7b8e74ce,safe,80.0,80.0,85.0,risky,False,1070.0,3,neutral,fatigued_004,fatigued
43,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1080.0,4,neutral,fatigued_004,fatigued
44,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1050.0,-1,neutral,fatigued_004,fatigued
45,11a749e7,safe,30.0,30.0,40.0,risky,False,1080.0,1,neutral,fatigued_004,fatigued
46,951c249d,risky,-50.0,32.5,32.5,risky,True,1030.0,-1,neutral,fatigued_004,fatigued
47,7b8e74ce,risky,100.0,85.0,85.0,risky,True,1130.0,1,neutral,fatigued_004,fatigued
48,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1140.0,2,neutral,fatigued_004,fatigued
49,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1110.0,-1,neutral,fatigued_004,fatigued
50,11a749e7,safe,30.0,30.0,40.0,risky,False,1140.0,1,neutral,fatigued_004,fatigued
51,951c249d,safe,20.0,20.0,32.5,risky,False,1160.0,2,neutral,fatigued_004,fatigued
52,7b8e74ce,safe,80.0,80.0,85.0,risky,False,1240.0,3,neutral,fatigued_004,fatigued
53,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1250.0,4,neutral,fatigued_004,fatigued
54,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1220.0,-1,neutral,fatigued_004,fatigued
55,11a749e7,safe,30.0,30.0,40.0,risky,False,1250.0,1,neutral,fatigued_004,fatigued
56,951c249d,safe,20.0,20.0,32.5,risky,False,1270.0,2,neutral,fatigued_004,fatigued
57,7b8e74ce,safe,80.0,80.0,85.0,risky,False,1350.0,3,neutral,fatigued_004,fatigued
58,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1360.0,4,neutral,fatigued_004,fatigued
59,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1330.0,-1,neutral,fatigued_004,fatigued
0,11a749e7,risky,100.0,40.0,40.0,risky,True,100.0,1,neutral,fatigued_005,fatigued
1,951c249d,safe,20.0,20.0,32.5,risky,False,120.0,2,neutral,fatigued_005,fatigued
2,7b8e74ce,risky,-200.0,85.0,85.0,risky,True,-80.0,-1,neutral,fatigued_005,fatigued
3,31fe3aa2,safe,10.0,10.0,10.0,safe,True,-70.0,1,neutral,fatigued_005,fatigued
4,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,-100.0,-1,neutral,fatigued_005,fatigued
5,11a749e7,safe,30.0,30.0,40.0,risky,False,-70.0,1,neutral,fatigued_005,fatigued
6,951c249d,risky,500.0,32.5,32.5,risky,True,430.0,2,neutral,fatigued_005,fatigued
7,7b8e74ce,safe,80.0,80.0,85.0,risky,False,510.0,3,neutral,fatigued_005,fatigued
8,31fe3aa2,safe,10.0,10.0,10.0,safe,True,520.0,4,neutral,fatigued_005,fatigued
9,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,490.0,-1,neutral,fatigued_005,fatigued
10,11a749e7,risky,100.0,40.0,40.0,risky,True,590.0,1,neutral,fatigued_005,fatigued
11,951c249d,risky,-50.0,32.5,32.5,risky,True,540.0,-1,neutral,fatigued_005,fatigued
12,7b8e74ce,risky,-200.0,85.0,85.0,risky,True,340.0,-2,neutral,fatigued_005,fatigued
13,31fe3aa2,safe,10.0,10.0,10.0,safe,True,350.0,1,neutral,fatigued_005,fatigued
14,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,320.0,-1,neutral,fatigued_005,fatigued
15,11a749e7,risky,-20.0,40.0,40.0,risky,True,300.0,-2,neutral,fatigued_005,fatigued
16,951c249d,safe,20.0,20.0,32.5,risky,False,320.0,1,neutral,fatigued_005,fatigued
17,7b8e74ce,safe,80.0,80.0,85.0,risky,False,400.0,2,neutral,fatigued_005,fatigued
18,31fe3aa2,safe,10.0,10.0,10.0,safe,True,410.0,3,neutral,fatigued_005,fatigued
19,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,380.0,-1,neutral,fatigued_005,fatigued
20,11a749e7,risky,100.0,40.0,40.0,risky,True,480.0,1,neutral,fatigued_005,fatigued
21,951c249d,safe,20.0,20.0,32.5,risky,False,500.0,2,neutral,fatigued_005,fatigued
22,7b8e74ce,safe,80.0,80.0,85.0,risky,False,580.0,3,neutral,fatigued_005,fatigued
23,31fe3aa2,safe,10.0,10.0,10.0,safe,True,590.0,4,neutral,fatigued_005,fatigued
24,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,560.0,-1,neutral,fatigued_005,fatigued
25,11a749e7,safe,30.0,30.0,40.0,risky,False,590.0,1,neutral,fatigued_005,fatigued
26,951c249d,safe,20.0,20.0,32.5,risky,False,610.0,2,neutral,fatigued_005,fatigued
27,7b8e74ce,safe,80.0,80.0,85.0,risky,False,690.0,3,neutral,fatigued_005,fatigued
28,31fe3aa2,safe,10.0,10.0,10.0,safe,True,700.0,4,neutral,fatigued_005,fatigued
29,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,670.0,-1,neutral,fatigued_005,fatigued
30,11a749e7,safe,30.0,30.0,40.0,risky,False,700.0,1,neutral,fatigued_005,fatigued
31,951c249d,safe,20.0,20.0,32.5,risky,False,720.0,2,neutral,fatigued_005,fatigued
32,7b8e74ce,safe,80.0,80.0,85.0,risky,False,800.0,3,neutral,fatigued_005,fatigued
33,31fe3aa2,safe,10.0,10.0,10.0,safe,True,810.0,4,neutral,fatigued_005,fatigued
34,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,780.0,-1,neutral,fatigued_005,fatigued
35,11a749e7,risky,100.0,40.0,40.0,risky,True,880.0,1,neutral,fatigued_005,fatigued
36,951c249d,safe,20.0,20.0,32.5,risky,False,900.0,2,neutral,fatigued_005,fatigued
37,7b8e74ce,safe,80.0,80.0,85.0,risky,False,980.0,3,neutral,fatigued_005,fatigued
38,31fe3aa2,safe,10.0,10.0,10.0,safe,True,990.0,4,neutral,fatigued_005,fatigued
39,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,960.0,-1,neutral,fatigued_005,fatigued
40,11a749e7,safe,30.0,30.0,40.0,risky,False,990.0,1,neutral,fatigued_005,fatigued
41,951c249d,safe,20.0,20.0,32.5,risky,False,1010.0,2,neutral,fatigued_005,fatigued
42,7b8e74ce,safe,80.0,80.0,85.0,risky,False,1090.0,3,neutral,fatigued_005,fatigued
43,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1100.0,4,neutral,fatigued_005,fatigued
44,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1070.0,-1,neutral,fatigued_005,fatigued
45,11a749e7,risky,-20.0,40.0,40.0,risky,True,1050.0,-2,neutral,fatigued_005,fatigued
46,951c249d,safe,20.0,20.0,32.5,risky,False,1070.0,1,neutral,fatigued_005,fatigued
47,7b8e74ce,risky,100.0,85.0,85.0,risky,True,1170.0,2,neutral,fatigued_005,fatigued
48,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1180.0,3,neutral,fatigued_005,fatigued
49,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1150.0,-1,neutral,fatigued_005,fatigued
50,11a749e7,safe,30.0,30.0,40.0,risky,False,1180.0,1,neutral,fatigued_005,fatigued
51,951c249d,safe,20.0,20.0,32.5,risky,False,1200.0,2,neutral,fatigued_005,fatigued
52,7b8e74ce,safe,80.0,80.0,85.0,risky,False,1280.0,3,neutral,fatigued_005,fatigued
53,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1290.0,4,neutral,fatigued_005,fatigued
54,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1260.0,-1,neutral,fatigued_005,fatigued
55,11a749e7,safe,30.0,30.0,40.0,risky,False,1290.0,1,neutral,fatigued_005,fatigued
56,951c249d,safe,20.0,20.0,32.5,risky,False,1310.0,2,neutral,fatigued_005,fatigued
57,7b8e74ce,safe,80.0,80.0,85.0,risky,False,1390.0,3,neutral,fatigued_005,fatigued
58,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1400.0,4,neutral,fatigued_005,fatigued
59,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1370.0,-1,neutral,fatigued_005,fatigued
0,11a749e7,safe,30.0,30.0,40.0,risky,False,30.0,1,neutral,fatigued_006,fatigued
1,951c249d,risky,-50.0,32.5,32.5,risky,True,-20.0,-1,neutral,fatigued_006,fatigued
2,7b8e74ce,risky,100.0,85.0,85.0,risky,True,80.0,1,neutral,fatigued_006,fatigued
3,31fe3aa2,safe,10.0,10.0,10.0,safe,True,90.0,2,neutral,fatigued_006,fatigued
4,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,60.0,-1,neutral,fatigued_006,fatigued
5,11a749e7,risky,100.0,40.0,40.0,risky,True,160.0,1,neutral,fatigued_006,fatigued
6,951c249d,safe,20.0,20.0,32.5,risky,False,180.0,2,neutral,fatigued_006,fatigued
7,7b8e74ce,safe,80.0,80.0,85.0,risky,False,260.0,3,neutral,fatigued_006,fatigued
8,31fe3aa2,safe,10.0,10.0,10.0,safe,True,270.0,4,neutral,fatigued_006,fatigued
9,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,240.0,-1,neutral,fatigued_006,fatigued
10,11a749e7,safe,30.0,30.0,40.0,risky,False,270.0,1,neutral,fatigued_006,fatigued
11,951c249d,safe,20.0,20.0,32.5,risky,False,290.0,2,neutral,fatigued_006,fatigued
12,7b8e74ce,safe,80.0,80.0,85.0,risky,False,370.0,3,neutral,fatigued_006,fatigued
13,31fe3aa2,safe,10.0,10.0,10.0,safe,True,380.0,4,neutral,fatigued_006,fatigued
14,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,350.0,-1,neutral,fatigued_006,fatigued
15,11a749e7,safe,30.0,30.0,40.0,risky,False,380.0,1,neutral,fatigued_006,fatigued
16,951c249d,safe,20.0,20.0,32.5,risky,False,400.0,2,neutral,fatigued_006,fatigued
17,7b8e74ce,safe,80.0,80.0,85.0,risky,False,480.0,3,neutral,fatigued_006,fatigued
18,31fe3aa2,safe,10.0,10.0,10.0,safe,True,490.0,4,neutral,fatigued_006,fatigued
19,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,460.0,-1,neutral,fatigued_006,fatigued
20,11a749e7,risky,-20.0,40.0,40.0,risky,True,440.0,-2,neutral,fatigued_006,fatigued
21,951c249d,safe,20.0,20.0,32.5,risky,False,460.0,1,neutral,fatigued_006,fatigued
22,7b8e74ce,safe,80.0,80.0,85.0,risky,False,540.0,2,neutral,fatigued_006,fatigued
23,31fe3aa2,safe,10.0,10.0,10.0,safe,True,550.0,3,neutral,fatigued_006,fatigued
24,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,520.0,-1,neutral,fatigued_006,fatigued
25,11a749e7,safe,30.0,30.0,40.0,risky,False,550.0,1,neutral,fatigued_006,fatigued
26,951c249d,safe,20.0,20.0,32.5,risky,False,570.0,2,neutral,fatigued_006,fatigued
27,7b8e74ce,safe,80.0,80.0,85.0,risky,False,650.0,3,neutral,fatigued_006,fatigued
28,31fe3aa2,safe,10.0,10.0,10.0,safe,True,660.0,4,neutral,fatigued_006,fatigued
29,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,630.0,-1,neutral,fatigued_006,fatigued
30,11a749e7,risky,-20.0,40.0,40.0,risky,True,610.0,-2,neutral,fatigued_006,fatigued
31,951c249d,safe,20.0,20.0,32.5,risky,False,630.0,1,neutral,fatigued_006,fatigued
32,7b8e74ce,safe,80.0,80.0,85.0,risky,False,710.0,2,neutral,fatigued_006,fatigued
33,31fe3aa2,safe,10.0,10.0,10.0,safe,True,720.0,3,neutral,fatigued_006,fatigued
34,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,690.0,-1,neutral,fatigued_006,fatigued
35,11a749e7,safe,30.0,30.0,40.0,risky,False,720.0,1,neutral,fatigued_006,fatigued
36,951c249d,safe,20.0,20.0,32.5,risky,False,740.0,2,neutral,fatigued_006,fatigued
37,7b8e74ce,safe,80.0,80.0,85.0,risky,False,820.0,3,neutral,fatigued_006,fatigued
38,31fe3aa2,safe,10.0,10.0,10.0,safe,True,830.0,4,neutral,fatigued_006,fatigued
39,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,800.0,-1,neutral,fatigued_006,fatigued
40,11a749e7,safe,30.0,30.0,40.0,risky,False,830.0,1,neutral,fatigued_006,fatigued
41,951c249d,safe,20.0,20.0,32.5,risky,False,850.0,2,neutral,fatigued_006,fatigued
42,7b8e74ce,safe,80.0,80.0,85.0,risky,False,930.0,3,neutral,fatigued_006,fatigued
43,31fe3aa2,safe,10.0,10.0,10.0,safe,True,940.0,4,neutral,fatigued_006,fatigued
44,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,910.0,-1,neutral,fatigued_006,fatigued
45,11a749e7,risky,-20.0,40.0,40.0,risky,True,890.0,-2,neutral,fatigued_006,fatigued
46,951c249d,safe,20.0,20.0,32.5,risky,False,910.0,1,neutral,fatigued_006,fatigued
47,7b8e74ce,safe,80.0,80.0,85.0,risky,False,990.0,2,neutral,fatigued_006,fatigued
48,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1000.0,3,neutral,fatigued_006,fatigued
49,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,970.0,-1,neutral,fatigued_006,fatigued
50,11a749e7,safe,30.0,30.0,40.0,risky,False,1000.0,1,neutral,fatigued_006,fatigued
51,951c249d,safe,20.0,20.0,32.5,risky,False,1020.0,2,neutral,fatigued_006,fatigued
52,7b8e74ce,safe,80.0,80.0,85.0,risky,False,1100.0,3,neutral,fatigued_006,fatigued
53,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1110.0,4,neutral,fatigued_006,fatigued
54,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1080.0,-1,neutral,fatigued_006,fatigued
55,11a749e7,risky,100.0,40.0,40.0,risky,True,1180.0,1,neutral,fatigued_006,fatigued
56,951c249d,safe,20.0,20.0,32.5,risky,False,1200.0,2,neutral,fatigued_006,fatigued
57,7b8e74ce,safe,80.0,80.0,85.0,risky,False,1280.0,3,neutral,fatigued_006,fatigued
58,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1290.0,4,neutral,fatigued_006,fatigued
59,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1260.0,-1,neutral,fatigued_006,fatigued
0,11a749e7,risky,-20.0,40.0,40.0,risky,True,-20.0,-1,neutral,fatigued_007,fatigued
1,951c249d,risky,-50.0,32.5,32.5,risky,True,-70.0,-2,neutral,fatigued_007,fatigued
2,7b8e74ce,safe,80.0,80.0,85.0,risky,False,10.0,1,neutral,fatigued_007,fatigued
3,31fe3aa2,safe,10.0,10.0,10.0,safe,True,20.0,2,neutral,fatigued_007,fatigued
4,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,-10.0,-1,neutral,fatigued_007,fatigued
5,11a749e7,risky,-20.0,40.0,40.0,risky,True,-30.0,-2,neutral,fatigued_007,fatigued
6,951c249d,safe,20.0,20.0,32.5,risky,False,-10.0,1,neutral,fatigued_007,fatigued
7,7b8e74ce,risky,100.0,85.0,85.0,risky,True,90.0,2,neutral,fatigued_007,fatigued
8,31fe3aa2,safe,10.0,10.0,10.0,safe,True,100.0,3,neutral,fatigued_007,fatigued
9,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,70.0,-1,neutral,fatigued_007,fatigued
10,11a749e7,safe,30.0,30.0,40.0,risky,False,100.0,1,neutral,fatigued_007,fatigued
11,951c249d,safe,20.0,20.0,32.5,risky,False,120.0,2,neutral,fatigued_007,fatigued
12,7b8e74ce,safe,80.0,80.0,85.0,risky,False,200.0,3,neutral,fatigued_007,fatigued
13,31fe3aa2,safe,10.0,10.0,10.0,safe,True,210.0,4,neutral,fatigued_007,fatigued
14,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,180.0,-1,neutral,fatigued_007,fatigued
15,11a749e7,safe,30.0,30.0,40.0,risky,False,210.0,1,neutral,fatigued_007,fatigued
16,951c249d,risky,500.0,32.5,32.5,risky,True,710.0,2,neutral,fatigued_007,fatigued
17,7b8e74ce,risky,100.0,85.0,85.0,risky,True,810.0,3,neutral,fatigued_007,fatigued
18,31fe3aa2,safe,10.0,10.0,10.0,safe,True,820.0,4,neutral,fatigued_007,fatigued
19,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,790.0,-1,neutral,fatigued_007,fatigued
20,11a749e7,safe,30.0,30.0,40.0,risky,False,820.0,1,neutral,fatigued_007,fatigued
21,951c249d,risky,-50.0,32.5,32.5,risky,True,770.0,-1,neutral,fatigued_007,fatigued
22,7b8e74ce,safe,80.0,80.0,85.0,risky,False,850.0,1,neutral,fatigued_007,fatigued
23,31fe3aa2,safe,10.0,10.0,10.0,safe,True,860.0,2,neutral,fatigued_007,fatigued
24,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,830.0,-1,neutral,fatigued_007,fatigued
25,11a749e7,safe,30.0,30.0,40.0,risky,False,860.0,1,neutral,fatigued_007,fatigued
26,951c249d,safe,20.0,20.0,32.5,risky,False,880.0,2,neutral,fatigued_007,fatigued
27,7b8e74ce,safe,80.0,80.0,85.0,risky,False,960.0,3,neutral,fatigued_007,fatigued
28,31fe3aa2,safe,10.0,10.0,10.0,safe,True,970.0,4,neutral,fatigued_007,fatigued
29,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,940.0,-1,neutral,fatigued_007,fatigued
30,11a749e7,safe,30.0,30.0,40.0,risky,False,970.0,1,neutral,fatigued_007,fatigued
31,951c249d,safe,20.0,20.0,32.5,risky,False,990.0,2,neutral,fatigued_007,fatigued
32,7b8e74ce,safe,80.0,80.0,85.0,risky,False,1070.0,3,neutral,fatigued_007,fatigued
33,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1080.0,4,neutral,fatigued_007,fatigued
34,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1050.0,-1,neutral,fatigued_007,fatigued
35,11a749e7,safe,30.0,30.0,40.0,risky,False,1080.0,1,neutral,fatigued_007,fatigued
36,951c249d,safe,20.0,20.0,32.5,risky,False,1100.0,2,neutral,fatigued_007,fatigued
37,7b8e74ce,safe,80.0,80.0,85.0,risky,False,1180.0,3,neutral,fatigued_007,fatigued
38,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1190.0,4,neutral,fatigued_007,fatigued
39,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1160.0,-1,neutral,fatigued_007,fatigued
40,11a749e7,safe,30.0,30.0,40.0,risky,False,1190.0,1,neutral,fatigued_007,fatigued
41,951c249d,safe,20.0,20.0,32.5,risky,False,1210.0,2,neutral,fatigued_007,fatigued
42,7b8e74ce,safe,80.0,80.0,85.0,risky,False,1290.0,3,neutral,fatigued_007,fatigued
43,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1300.0,4,neutral,fatigued_007,fatigued
44,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1270.0,-1,neutral,fatigued_007,fatigued
45,11a749e7,safe,30.0,30.0,40.0,risky,False,1300.0,1,neutral,fatigued_007,fatigued
46,951c249d,risky,-50.0,32.5,32.5,risky,True,1250.0,-1,neutral,fatigued_007,fatigued
47,7b8e74ce,safe,80.0,80.0,85.0,risky,False,1330.0,1,neutral,fatigued_007,fatigued
48,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1340.0,2,neutral,fatigued_007,fatigued
49,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1310.0,-1,neutral,fatigued_007,fatigued
50,11a749e7,safe,30.0,30.0,40.0,risky,False,1340.0,1,neutral,fatigued_007,fatigued
51,951c249d,risky,500.0,32.5,32.5,risky,True,1840.0,2,neutral,fatigued_007,fatigued
52,7b8e74ce,safe,80.0,80.0,85.0,risky,False,1920.0,3,neutral,fatigued_007,fatigued
53,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1930.0,4,neutral,fatigued_007,fatigued
54,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1900.0,-1,neutral,fatigued_007,fatigued
55,11a749e7,risky,-20.0,40.0,40.0,risky,True,1880.0,-2,neutral,fatigued_007,fatigued
56,951c249d,safe,20.0,20.0,32.5,risky,False,1900.0,1,neutral,fatigued_007,fatigued
57,7b8e74ce,safe,80.0,80.0,85.0,risky,False,1980.0,2,neutral,fatigued_007,fatigued
58,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1990.0,3,neutral,fatigued_007,fatigued
59,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1960.0,-1,neutral,fatigued_007,fatigued
0,11a749e7,risky,-20.0,40.0,40.0,risky,True,-20.0,-1,neutral,fatigued_008,fatigued
1,951c249d,safe,20.0,20.0,32.5,risky,False,0.0,1,neutral,fatigued_008,fatigued
2,7b8e74ce,risky,100.0,85.0,85.0,risky,True,100.0,2,neutral,fatigued_008,fatigued
3,31fe3aa2,safe,10.0,10.0,10.0,safe,True,110.0,3,neutral,fatigued_008,fatigued
4,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,80.0,-1,neutral,fatigued_008,fatigued
5,11a749e7,safe,30.0,30.0,40.0,risky,False,110.0,1,neutral,fatigued_008,fatigued
6,951c249d,safe,20.0,20.0,32.5,risky,False,130.0,2,neutral,fatigued_008,fatigued
7,7b8e74ce,safe,80.0,80.0,85.0,risky,False,210.0,3,neutral,fatigued_008,fatigued
8,31fe3aa2,safe,10.0,10.0,10.0,safe,True,220.0,4,neutral,fatigued_008,fatigued
9,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,190.0,-1,neutral,fatigued_008,fatigued
10,11a749e7,safe,30.0,30.0,40.0,risky,False,220.0,1,neutral,fatigued_008,fatigued
11,951c249d,safe,20.0,20.0,32.5,risky,False,240.0,2,neutral,fatigued_008,fatigued
12,7b8e74ce,safe,80.0,80.0,85.0,risky,False,320.0,3,neutral,fatigued_008,fatigued
13,31fe3aa2,safe,10.0,10.0,10.0,safe,True,330.0,4,neutral,fatigued_008,fatigued
14,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,300.0,-1,neutral,fatigued_008,fatigued
15,11a749e7,safe,30.0,30.0,40.0,risky,False,330.0,1,neutral,fatigued_008,fatigued
16,951c249d,risky,-50.0,32.5,32.5,risky,True,280.0,-1,neutral,fatigued_008,fatigued
17,7b8e74ce,safe,80.0,80.0,85.0,risky,False,360.0,1,neutral,fatigued_008,fatigued
18,31fe3aa2,safe,10.0,10.0,10.0,safe,True,370.0,2,neutral,fatigued_008,fatigued
19,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,340.0,-1,neutral,fatigued_008,fatigued
20,11a749e7,risky,-20.0,40.0,40.0,risky,True,320.0,-2,neutral,fatigued_008,fatigued
21,951c249d,safe,20.0,20.0,32.5,risky,False,340.0,1,neutral,fatigued_008,fatigued
22,7b8e74ce,safe,80.0,80.0,85.0,risky,False,420.0,2,neutral,fatigued_008,fatigued
23,31fe3aa2,safe,10.0,10.0,10.0,safe,True,430.0,3,neutral,fatigued_008,fatigued
24,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,400.0,-1,neutral,fatigued_008,fatigued
25,11a749e7,safe,30.0,30.0,40.0,risky,False,430.0,1,neutral,fatigued_008,fatigued
26,951c249d,safe,20.0,20.0,32.5,risky,False,450.0,2,neutral,fatigued_008,fatigued
27,7b8e74ce,safe,80.0,80.0,85.0,risky,False,530.0,3,neutral,fatigued_008,fatigued
28,31fe3aa2,safe,10.0,10.0,10.0,safe,True,540.0,4,neutral,fatigued_008,fatigued
29,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,510.0,-1,neutral,fatigued_008,fatigued
30,11a749e7,safe,30.0,30.0,40.0,risky,False,540.0,1,neutral,fatigued_008,fatigued
31,951c249d,safe,20.0,20.0,32.5,risky,False,560.0,2,neutral,fatigued_008,fatigued
32,7b8e74ce,safe,80.0,80.0,85.0,risky,False,640.0,3,neutral,fatigued_008,fatigued
33,31fe3aa2,safe,10.0,10.0,10.0,safe,True,650.0,4,neutral,fatigued_008,fatigued
34,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,620.0,-1,neutral,fatigued_008,fatigued
35,11a749e7,safe,30.0,30.0,40.0,risky,False,650.0,1,neutral,fatigued_008,fatigued
36,951c249d,safe,20.0,20.0,32.5,risky,False,670.0,2,neutral,fatigued_008,fatigued
37,7b8e74ce,safe,80.0,80.0,85.0,risky,False,750.0,3,neutral,fatigued_008,fatigued
38,31fe3aa2,safe,10.0,10.0,10.0,safe,True,760.0,4,neutral,fatigued_008,fatigued
39,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,730.0,-1,neutral,fatigued_008,fatigued
40,11a749e7,safe,30.0,30.0,40.0,risky,False,760.0,1,neutral,fatigued_008,fatigued
41,951c249d,risky,-50.0,32.5,32.5,risky,True,710.0,-1,neutral,fatigued_008,fatigued
42,7b8e74ce,safe,80.0,80.0,85.0,risky,False,790.0,1,neutral,fatigued_008,fatigued
43,31fe3aa2,safe,10.0,10.0,10.0,safe,True,800.0,2,neutral,fatigued_008,fatigued
44,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,770.0,-1,neutral,fatigued_008,fatigued
45,11a749e7,safe,30.0,30.0,40.0,risky,False,800.0,1,neutral,fatigued_008,fatigued
46,951c249d,safe,20.0,20.0,32.5,risky,False,820.0,2,neutral,fatigued_008,fatigued
47,7b8e74ce,risky,100.0,85.0,85.0,risky,True,920.0,3,neutral,fatigued_008,fatigued
48,31fe3aa2,safe,10.0,10.0,10.0,safe,True,930.0,4,neutral,fatigued_008,fatigued
49,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,900.0,-1,neutral,fatigued_008,fatigued
50,11a749e7,safe,30.0,30.0,40.0,risky,False,930.0,1,neutral,fatigued_008,fatigued
51,951c249d,safe,20.0,20.0,32.5,risky,False,950.0,2,neutral,fatigued_008,fatigued
52,7b8e74ce,safe,80.0,80.0,85.0,risky,False,1030.0,3,neutral,fatigued_008,fatigued
